100060690869,50.9211521,-1.3723126,Cobbett Road,14,14  Cobbett Road  Bitterne Park  Southampton  England  SO18 1HH  United Kingdom
100060690873,50.9210442,-1.3722998,Cobbett Road,16,16  Cobbett Road  Bitterne Park  Southampton  England  SO18 1HH  United Kingdom
100060690910,50.924083,-1.3755314,Cobden Avenue,1,Great Wall  1  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FY  United Kingdom
100060690911,50.9240379,-1.3754893,Cobden Avenue,3,Happy 2000  3  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FY  United Kingdom
100060690912,50.9240276,-1.3752618,Cobden Avenue,3,Happy 2000  3  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FY  United Kingdom
100060690913,50.9229844,-1.3735827,Cobden Avenue,29,29  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690914,50.9229653,-1.3733695,Cobden Avenue,31,31  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690915,50.9229295,-1.3733985,Cobden Avenue,31,31  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690916,50.9227574,-1.3731731,Cobden Avenue,33,33  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690917,50.9222267,-1.3731376,Cobden Avenue,36,36  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FW  United Kingdom
100060690918,50.922181,-1.3730101,Cobden Avenue,38,38  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FW  United Kingdom
100060690919,50.9221896,-1.3729247,Cobden Avenue,40,40  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FW  United Kingdom
100060690920,50.9221171,-1.372826,Cobden Avenue,42,42  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FW  United Kingdom
100060690921,50.9224468,-1.3722667,Cobden Avenue,43,43  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690922,50.9221166,-1.3727407,Cobden Avenue,44,44  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FW  United Kingdom
100060690923,50.9224011,-1.3721251,Cobden Avenue,45,45  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690924,50.9220438,-1.3725775,Cobden Avenue,46,Swan Court  46  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FW  United Kingdom
100060690925,50.9223102,-1.3719413,Cobden Avenue,47,Woodlands Court  47  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FQ  United Kingdom
100060690926,50.9222008,-1.3716583,Cobden Avenue,49,Woodlands Court  49  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FG  United Kingdom
100060690927,50.9219251,-1.3722311,Cobden Avenue,50,50  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690928,50.9218156,-1.3719338,Cobden Avenue,52,52  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690929,50.9218156,-1.3719338,Cobden Avenue,52,52  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690930,50.9217513,-1.3716928,Cobden Avenue,54,54  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690931,50.9211732,-1.3712026,Cobden Avenue,62,62  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690932,50.921243,-1.3708033,Cobden Avenue,64,64  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690933,50.9212509,-1.370604,Cobden Avenue,66,66  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690934,50.921073,-1.3699834,Cobden Avenue,66,66  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690935,50.9209946,-1.3697681,Cobden Avenue,66,66  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690936,50.9209668,-1.369612,Cobden Avenue,66,66  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FT  United Kingdom
100060690953,50.922638,-1.3727052,Cobden Avenue,null,Chesterfields  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690954,50.922638,-1.3727052,Cobden Avenue,null,Chesterfields  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690955,50.922638,-1.3727052,Cobden Avenue,null,Chesterfields  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690956,50.922638,-1.3727052,Cobden Avenue,null,Chesterfields  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690957,50.9225287,-1.3724506,Cobden Avenue,41,41  Cobden Avenue  Bitterne Park  Southampton  England  SO18 1FU  United Kingdom
100060690999,50.9243536,-1.3740053,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691000,50.9246503,-1.3739871,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691001,50.9243531,-1.37392,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691002,50.9246498,-1.3739018,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691003,50.9243704,-1.3737917,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691004,50.9246672,-1.3738019,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691005,50.9243791,-1.3737347,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691006,50.9246847,-1.3737021,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691007,50.9243965,-1.3736206,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691008,50.9247111,-1.3735879,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691009,50.924414,-1.373535,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691010,50.9247197,-1.3735167,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691011,50.9244404,-1.3734208,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691012,50.924746,-1.3733882,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691013,50.924449,-1.3733496,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691014,50.9247635,-1.3733026,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691015,50.924484,-1.3731641,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691016,50.92479,-1.3732169,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691017,50.9244927,-1.3731071,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691018,50.9247985,-1.3731172,Cobden Gardens,null,Cobden Gardens  Bitterne Park  Southampton  England  SO18 1LN  United Kingdom
100060691710,50.9324081,-1.3701116,Copsewood Road,2,2  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691711,50.932345,-1.3700698,Copsewood Road,4,4  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691712,50.9322726,-1.3699996,Copsewood Road,6,6  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691713,50.9322364,-1.3699574,Copsewood Road,8,8  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691714,50.9321821,-1.369887,Copsewood Road,10,10  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691715,50.9321369,-1.3698449,Copsewood Road,12,12  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691716,50.9320826,-1.3697887,Copsewood Road,14,14  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691717,50.9320374,-1.3697324,Copsewood Road,16,16  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691718,50.9319742,-1.3696906,Copsewood Road,18,18  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691719,50.9319469,-1.369634,Copsewood Road,20,20  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691720,50.9318747,-1.3695781,Copsewood Road,22,22  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691721,50.9318474,-1.3695215,Copsewood Road,24,24  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691722,50.9317751,-1.3694513,Copsewood Road,26,26  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691723,50.9317389,-1.3694091,Copsewood Road,28,28  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691724,50.9316756,-1.3693531,Copsewood Road,30,30  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691725,50.9316304,-1.3692968,Copsewood Road,32,32  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691726,50.9315579,-1.3691981,Copsewood Road,34,34  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691727,50.9315216,-1.3691417,Copsewood Road,36,36  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691728,50.9314401,-1.369029,Copsewood Road,38,38  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691729,50.9313857,-1.3689585,Copsewood Road,40,40  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691730,50.9313045,-1.3689027,Copsewood Road,42,42  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691731,50.9312051,-1.3688187,Copsewood Road,44,44  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691732,50.9311328,-1.3687485,Copsewood Road,46,46  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691733,50.9311056,-1.3687062,Copsewood Road,48,48  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691734,50.9310334,-1.3686503,Copsewood Road,50,50  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691735,50.9310151,-1.3685936,Copsewood Road,52,52  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691736,50.9309156,-1.3684953,Copsewood Road,56,56  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060691737,50.9309518,-1.3685375,Copsewood Road,54,54  Copsewood Road  Midanbury  Southampton  England  SO18 1QU  United Kingdom
100060695241,50.9271284,-1.3699127,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695242,50.9271284,-1.3699127,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695243,50.92711,-1.3698418,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695244,50.9270918,-1.3697994,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695245,50.9270914,-1.3697283,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695246,50.9270822,-1.3696857,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695247,50.9268209,-1.3695896,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695248,50.9267849,-1.3695901,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695249,50.9267578,-1.3695763,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695250,50.9267219,-1.3695767,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695251,50.9266591,-1.3696061,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695252,50.9266321,-1.3696064,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695253,50.9265961,-1.3696069,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695254,50.9265602,-1.3696074,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695255,50.9265333,-1.3696362,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695256,50.9264884,-1.3696368,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695257,50.9264614,-1.3696372,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695258,50.9264345,-1.3696518,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695259,50.9262107,-1.3698398,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695260,50.9262109,-1.3698682,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695261,50.9262112,-1.3699252,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695262,50.9254392,-1.3701917,Sandringham Road,21,21  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695263,50.9253944,-1.3702208,Sandringham Road,21,21  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695264,50.9254061,-1.3707186,Dimond Hill,2,2  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695265,50.9253315,-1.3702216,Sandringham Road,21,21  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695266,50.9253521,-1.3707051,Dimond Hill,4,4  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695267,50.9252236,-1.3702231,Dimond Hill,19,19  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695268,50.9252532,-1.3707065,Dimond Hill,6,6  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695269,50.9251606,-1.370224,Dimond Hill,19,19  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695270,50.9251901,-1.3706931,Dimond Hill,8,8  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695271,50.9249753,-1.369202,Sandringham Road,null,Sandringham Road  Bitterne Park  Southampton  England  SO18 1JJ  United Kingdom
100060695272,50.9251002,-1.3706943,Dimond Hill,10,10  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695273,50.9248594,-1.3693886,Thorold Road,48B,48B  Thorold Road  Bitterne Park  Southampton  England  SO18 1JG  United Kingdom
100060695274,50.9250462,-1.3706808,Dimond Hill,12,12  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695275,50.9249654,-1.3707104,Dimond Hill,14,14  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695276,50.9250168,-1.3702259,Dimond Hill,19,19  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695277,50.9249808,-1.3702264,Dimond Hill,19,19  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695278,50.9247479,-1.3707244,Dimond Hill,null,The Gables  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695279,50.9249088,-1.3702131,Dimond Hill,19,19  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695280,50.9246719,-1.3707112,Dimond Hill,20,20  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695281,50.9248638,-1.3702137,Dimond Hill,21,21  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695282,50.9246211,-1.3706649,Dimond Hill,22,22  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695283,50.9247466,-1.3701584,Dimond Hill,23,23  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JF  United Kingdom
100060695284,50.9245677,-1.370682,Dimond Hill,24,24  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695285,50.9245154,-1.3706358,Dimond Hill,26,26  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695286,50.924456,-1.3706719,Dimond Hill,28,28  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695287,50.9243978,-1.3706302,Dimond Hill,30,30  Dimond Hill  Bitterne Park  Southampton  England  SO18 1JE  United Kingdom
100060695288,50.9256669,-1.3707293,Bond Road,14,14  Bond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695289,50.925721,-1.3707428,Dimond Road,16,16  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695290,50.925802,-1.3707702,Dimond Road,18,18  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695291,50.9258651,-1.3707836,Dimond Road,20,20  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695292,50.9258651,-1.3707836,Dimond Road,20,20  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695293,50.9256819,-1.3701742,Sandringham Road,21,21  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695294,50.925919,-1.3707828,Dimond Road,22,22  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695295,50.925919,-1.3707828,Dimond Road,22,22  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695296,50.9257632,-1.37023,Dimond Road,23,23  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695297,50.9260089,-1.3707816,Dimond Road,24,24  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695298,50.9258351,-1.3702291,Dimond Road,25,25  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695299,50.9260449,-1.3707811,Dimond Road,26,26  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695300,50.9259252,-1.3702563,Dimond Road,27,27  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695301,50.926135,-1.3708084,Dimond Road,28,28  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695302,50.9259702,-1.3702699,Dimond Road,29,29  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695303,50.9261889,-1.3708076,Dimond Road,30,30  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695304,50.9260512,-1.370283,Dimond Road,31,31  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695305,50.9260962,-1.3702824,Dimond Road,33,33  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695306,50.9261952,-1.3702953,Dimond Road,35,35  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695307,50.9265128,-1.3708317,Appleton Road,null,Appleton Road  Bitterne Park  Southampton  England  SO18 1LB  United Kingdom
100060695308,50.9262491,-1.3702946,Dimond Road,37,37  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695309,50.9266209,-1.3708729,Appleton Road,null,Appleton Road  Bitterne Park  Southampton  England  SO18 1LB  United Kingdom
100060695310,50.926348,-1.3702933,Dimond Road,39,39  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695311,50.9266479,-1.3708726,Appleton Road,null,Appleton Road  Bitterne Park  Southampton  England  SO18 1LB  United Kingdom
100060695312,50.9267288,-1.3708715,Dimond Road,32,32  Dimond Road  Bitterne Park  Southampton  England  SO18 1JP  United Kingdom
100060695313,50.9265367,-1.3702622,Dimond Close,43,43  Dimond Close  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695314,50.9267559,-1.3708853,Dimond Road,47,47  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695315,50.9266269,-1.3703179,Dimond Road,45,45  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695316,50.9267438,-1.3703164,Dimond Road,47,47  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695317,50.9269088,-1.3708975,Dimond Road,51,51  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695318,50.9268158,-1.3703154,Dimond Road,49,49  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695319,50.9274692,-1.3714306,Hillside Avenue,73,73  Hillside Avenue  Bitterne Park  Southampton  England  SO18 1JZ  United Kingdom
100060695320,50.9270561,-1.3715216,Hillside Avenue,65,65  Hillside Avenue  Bitterne Park  Southampton  England  SO18 1JZ  United Kingdom
100060695321,50.9269536,-1.3708684,Dimond Road,51,51  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695322,50.9268967,-1.3703143,Dimond Road,51,51  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695323,50.9270344,-1.3708389,Dimond Road,55,55  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695324,50.9269688,-1.3703418,Dimond Road,53,53  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695325,50.9271604,-1.3708514,Dimond Road,59,59  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695326,50.9270319,-1.3703694,Dimond Road,55,55  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695327,50.9272143,-1.3708507,Dimond Road,61,61  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695328,50.9271218,-1.3703682,Dimond Road,57,57  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695329,50.9273223,-1.3708635,Dimond Road,63,63  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695330,50.9271848,-1.3703673,Dimond Road,59,59  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695331,50.9273674,-1.3708913,Dimond Road,65,65  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695332,50.9272477,-1.3703665,Dimond Road,61,61  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695333,50.9274484,-1.3708902,Dimond Road,67,67  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695334,50.9273107,-1.3703798,Dimond Road,63,63  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695335,50.9275383,-1.370889,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695336,50.9274186,-1.3703784,Dimond Road,65,65  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695337,50.9275833,-1.3709026,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695338,50.9274727,-1.3703919,Dimond Road,67,67  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695339,50.9276555,-1.3709443,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695340,50.9277725,-1.3709712,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695341,50.9275625,-1.3703764,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695342,50.9278176,-1.3709848,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695343,50.9278801,-1.3708986,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695344,50.9277787,-1.3704446,Sandringham Road,1,1  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JL  United Kingdom
100060695345,50.927907,-1.3708982,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695346,50.9278236,-1.3704298,Sandringham Road,1,1  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JL  United Kingdom
100060695347,50.9279884,-1.3709825,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695348,50.9278864,-1.3704147,Sandringham Road,1,1  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JL  United Kingdom
100060695349,50.9280421,-1.3709391,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695350,50.9279403,-1.3703998,Sandringham Road,1,1  Sandringham Road  Bitterne Park  Southampton  England  SO18 1JL  United Kingdom
100060695351,50.9281141,-1.3709524,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695352,50.9280305,-1.3704555,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695353,50.9281771,-1.3709515,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695354,50.9280664,-1.3704407,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695355,50.92824,-1.3709507,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695356,50.9281474,-1.3704539,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695357,50.9282939,-1.3709357,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695358,50.9281923,-1.370439,Castle Road,83,83  Castle Road  Midanbury  Southampton  England  SO18 1QP  United Kingdom
100060695359,50.9283927,-1.3709201,Dimond Road,69,69  Dimond Road  Bitterne Park  Southampton  England  SO18 1JQ  United Kingdom
100060695360,50.9285458,-1.3709608,Dimond Road,null,Royal Mail  Dimond Road  Bitterne Park  Southampton  England  SO18 1JS  United Kingdom
100060695361,50.9286179,-1.370974,Hillside Avenue,134,134  Hillside Avenue  Bitterne Park  Southampton  England  SO18 1JY  United Kingdom
100060695362,50.9288065,-1.3709288,Hillside Avenue,134,134  Hillside Avenue  Bitterne Park  Southampton  England  SO18 1JY  United Kingdom
100060695363,50.9288514,-1.3709282,Hillside Avenue,134,134  Hillside Avenue  Bitterne Park  Southampton  England  SO18 1JY  United Kingdom
100060695364,50.928914,-1.3708562,Hillside Avenue,134,134  Hillside Avenue  Bitterne Park  Southampton  England  SO18 1JY  United Kingdom
