Asset_latitude,Asset_longitude,UPRN
50.9216061,-1.3747963,'100062514324
50.9213168,-1.3728368,'100062514325
50.9240008,-1.3736117,'100062514337
50.9240008,-1.3736117,'100062514338
50.9240008,-1.3736117,'100062514339
50.9240008,-1.3736117,'100062514340
50.9240008,-1.3736117,'100062514341
50.9240008,-1.3736117,'100062514342
50.9240008,-1.3736117,'100062514343
50.921262,-1.3743599,'100062514357
50.921262,-1.3743599,'100062514358
50.921262,-1.3743599,'100062514359
50.921262,-1.3743599,'100062514360
50.921262,-1.3743599,'100062514361
50.9210918,-1.374476,'100062514373
50.9210918,-1.374476,'100062514374
50.9210918,-1.374476,'100062514375
50.9210918,-1.374476,'100062514376
50.9210918,-1.374476,'100062514377
50.9233174,-1.3752998,'100062514408
50.9240379,-1.3754893,'100062514409
50.9242228,-1.3764259,'100062514410
50.9241677,-1.3762274,'100062514411
50.9225553,-1.3740437,'100062514412
50.9210835,-1.3729253,'100062514423
50.9236213,-1.3715964,'100062514425
50.9236188,-1.3744847,'100062514426
50.9236188,-1.3744847,'100062514427
50.9236188,-1.3744847,'100062514428
50.9240008,-1.3736117,'100062514429
50.9240008,-1.3736117,'100062514430
50.9240008,-1.3736117,'100062514431
50.9254684,-1.368925,'100062514432
50.9254416,-1.3689538,'100062514433
50.9253968,-1.3689971,'100062514434
50.9253611,-1.3690403,'100062514435
50.9242185,-1.3756291,'100062514436
50.9244343,-1.3756263,'100062514437
50.9246233,-1.3756522,'100062514438
50.924722,-1.3756224,'100062514439
50.9248388,-1.3755924,'100062514440
50.9248838,-1.375606,'100062514441
50.9249465,-1.3755625,'100062514442
50.9249826,-1.3755904,'100062514443
50.9250904,-1.3755605,'100062514444
50.9246973,-1.3760353,'100062514445
50.9248051,-1.3760197,'100062514446
50.9248683,-1.3760615,'100062514447
50.9250748,-1.3760018,'100062514448
50.9281387,-1.3721758,'100062514463
50.9269606,-1.3721632,'100062514464
50.9257772,-1.3728337,'100062514465
50.9259742,-1.3726887,'100062514466
50.9262972,-1.3725421,'100062514467
50.9288808,-1.373048,'100062514468
50.9288808,-1.373048,'100062514469
50.9296839,-1.3718845,'100062514470
50.921584,-1.3756929,'100062514483
50.921503,-1.375694,'100062514484
50.9253664,-1.3750446,'100062514539
50.9216982,-1.375199,'100062514540
50.9217689,-1.375513,'100062514541
50.9229827,-1.3749823,'100062514545
50.9234884,-1.3753259,'100062514546
50.9239386,-1.3754195,'100062514547
50.9242231,-1.376497,'100062514548
50.924077,-1.3760863,'100062514549
50.9234884,-1.3753259,'100062514550
50.9242166,-1.3763201,'100062514551
50.9231441,-1.3748468,'100062514552
50.9238838,-1.3719201,'100062514557
50.9238838,-1.3719201,'100062514558
50.9238838,-1.3719201,'100062514559
50.9238838,-1.3719201,'100062514560
50.9238838,-1.3719201,'100062514561
50.9276467,-1.3693081,'100062514562
50.9290593,-1.3761476,'100062514564
50.9274971,-1.3782887,'100062514565
50.9274971,-1.3782887,'100062514566
50.9274971,-1.3782887,'100062514567
50.9274971,-1.3782887,'100062514568
50.93233,-1.370625,'100062514573
50.9215056,-1.3711412,'100062514574
50.93233,-1.370625,'100062514600
50.9318754,-1.3730646,'100062514603
50.9250455,-1.3755754,'100062514604
50.9229844,-1.3735827,'100062514605
50.9229844,-1.3735827,'100062514606
50.9229844,-1.3735827,'100062514607
50.9229844,-1.3735827,'100062514608
50.9229844,-1.3735827,'100062514609
50.9229844,-1.3735827,'100062514610
50.9229844,-1.3735827,'100062514611
50.9229844,-1.3735827,'100062514612
50.9229844,-1.3735827,'100062514613
50.9250904,-1.3755605,'100062514616
50.9291472,-1.3724183,'100062514621
50.9291472,-1.3724183,'100062514622
50.9291472,-1.3724183,'100062514623
50.9291472,-1.3724183,'100062514624
50.9291472,-1.3724183,'100062514625
50.9291472,-1.3724183,'100062514626
50.9291472,-1.3724183,'100062514627
50.9291472,-1.3724183,'100062514628
50.9291472,-1.3724183,'100062514629
50.9291472,-1.3724183,'100062514630
50.9242156,-1.3763219,'100062514638
50.9325548,-1.3689569,'100062514679
50.9327571,-1.3714588,'100062514693
50.9319678,-1.3684953,'100062514708
50.9320759,-1.3685365,'100062514709
50.9319678,-1.3684953,'100062514711
50.9346103,-1.3799726,'100062514754
50.9318416,-1.3684543,'100062514813
50.9318416,-1.3684543,'100062514814
50.9318416,-1.3684543,'100062514815
50.9318416,-1.3684543,'100062514816
50.9318416,-1.3684543,'100062514817
50.9318416,-1.3684543,'100062514818
50.9320759,-1.3685365,'100062514950
50.9227272,-1.3742406,'100062650795
50.9241358,-1.3761672,'100062650798
50.9240321,-1.3760869,'100062650800
50.9215474,-1.3755796,'100062651269
50.9215474,-1.3755796,'100062651270
50.9215474,-1.3755796,'100062651271
50.9215474,-1.3755796,'100062651272
50.924174,-1.3757293,'100062651282
50.9243553,-1.3756758,'100062651283
50.9323565,-1.3705392,'100062651544
50.9236112,-1.3797634,'100062651779
50.9221703,-1.3760042,'100062652442
50.9214087,-1.3765489,'100062690609
50.9223573,-1.3756968,'100062690611
50.9225283,-1.3757229,'100062690612
50.9216061,-1.3747963,'100062690614
50.9278041,-1.3785265,'100062690725
50.9238749,-1.3752781,'100062690727
50.9241579,-1.3744063,'100062690729
50.9241966,-1.374918,'100062690731
50.9245558,-1.3748136,'100062690732
50.9252483,-1.3748185,'100062690733
50.9253287,-1.3747179,'100062690734
50.9253737,-1.3747315,'100062690736
50.9275179,-1.373792,'100062690737
50.9332397,-1.3708973,'100062690742
50.9210918,-1.374476,'100062690940
50.921262,-1.3743599,'100062690941
50.9215318,-1.3743562,'100062690943
50.9215199,-1.3738158,'100062690944
50.921367,-1.3738178,'100062690945
50.9211517,-1.3739061,'100062690947
50.9274971,-1.3782887,'100062691054
50.9235583,-1.3799633,'100062691144
50.9236188,-1.3744847,'100062691274
50.9240008,-1.3736117,'100062691277
50.9240536,-1.3733976,'100062691278
50.9243888,-1.3721837,'100062691279
50.9210835,-1.3729253,'100062691398
50.9318416,-1.3684543,'100062691470
50.9242599,-1.376653,'100062691472
50.9227731,-1.3744107,'100062691474
50.9227376,-1.3728319,'100062691476
50.922638,-1.3727052,'100062691478
50.9215526,-1.3715247,'100062691480
50.9215522,-1.3714536,'100062691481
50.9225464,-1.3690357,'100062691757
50.9227249,-1.3687915,'100062691763
50.9314195,-1.3735688,'100062691794
50.9248505,-1.3727608,'100062691795
50.9276063,-1.3751853,'100062691796
50.9254684,-1.368925,'100062691799
50.9289336,-1.3755915,'10015296394
50.924978,-1.3758893,'10015300099
50.9325536,-1.3705902,'10015429385
50.9243978,-1.3760641,'10015691116
50.9323176,-1.3750224,'10024437106
50.9209763,-1.3780912,'10024437338
50.921869,-1.3767521,'10024437339
50.9215639,-1.3769736,'10024437341
50.9326837,-1.3711894,'10024437354
50.9234551,-1.3758101,'10024437368
50.9245557,-1.3764641,'10024437387
50.923409,-1.3772762,'10024437565
50.9247215,-1.3756208,'10024437619
50.923354,-1.377092,'10024437705
50.9224711,-1.3717542,'10024437706
50.924872,-1.3801165,'10024437719
50.9238838,-1.3719201,'10024437751
50.9245975,-1.379238,'10024437792
50.9242231,-1.376497,'10024437820
50.9292304,-1.3711649,'10024438442
50.9290801,-1.3712196,'10024438443
50.9289088,-1.3713164,'10024438444
50.9288989,-1.371241,'10024438445
50.9261838,-1.3782209,'10024440777
50.9239195,-1.3768994,'10024440887
50.9268621,-1.3722357,'10024440959
50.9281387,-1.3721758,'10024440960
50.9245558,-1.3748136,'10024440962
50.9252483,-1.3748185,'10024440963
50.925504,-1.375555,'10024440964
50.9284663,-1.3779058,'10024440972
50.9284215,-1.3746052,'10024441154
50.9214729,-1.377174,'10024441220
50.9306928,-1.3702416,'10024441225
50.9268757,-1.3764472,'10024441357
50.9268395,-1.376405,'10024441358
50.9268034,-1.3763771,'10024441359
50.9250539,-1.3754614,'10024441360
50.9237133,-1.3803596,'10024441678
50.9237133,-1.3803596,'10024441679
50.921601,-1.3745132,'10024889427
50.9269835,-1.3695745,'10024889430
50.9330593,-1.372214,'10024889431
50.9332625,-1.3714577,'10024890510
50.9317638,-1.3689456,'10024893652
50.925675,-1.371144,'10024893653
50.9336203,-1.3694306,'10024893655
50.9331041,-1.3736527,'10024893656
50.9245339,-1.3765007,'10024896741
50.9277089,-1.3782923,'10025282565
50.932833,-1.3699944,'10025634132
50.9305843,-1.3720407,'10025649302
50.9286938,-1.3749786,'10025667371
50.9274963,-1.3763483,'10025700817
50.9309028,-1.3722849,'10025963524
50.9300273,-1.3709478,'10026006497
50.9244237,-1.3803319,'10026090438
50.9239277,-1.376247,'10026122879
50.9249128,-1.3759898,'10034862252
50.9249666,-1.3759464,'10034862253
50.9250119,-1.3760169,'10034862254
50.9278831,-1.3781555,'10034862255
50.9236188,-1.3744847,'10034862316
50.9222008,-1.3716583,'10034862527
50.9231098,-1.375146,'10034862528
50.928915,-1.3743993,'10034862879
50.9245647,-1.3714556,'10034863134
50.9216443,-1.3752084,'10034863921
50.9234946,-1.3731348,'10034864077
50.9244971,-1.3756112,'10034864318
50.9316247,-1.3759214,'10034864713
50.9265675,-1.372638,'10034864815
50.9268066,-1.3752956,'10034864836
50.9217622,-1.3687049,'10034864918
50.9251812,-1.3757158,'10034864983
50.9226526,-1.3737436,'10034865053
50.9241878,-1.371603,'10034865061
50.9221145,-1.3723424,'10034865192
50.9240666,-1.3758161,'10034865193
50.924395,-1.3766797,'10034865194
50.9245182,-1.3745153,'10034865196
50.9326353,-1.3705497,'10034865223
50.9222496,-1.3685851,'10034865289
50.9263941,-1.3705061,'10034865313
50.9255128,-1.3704895,'10034865314
50.9255848,-1.3705028,'10034865315
50.9330909,-1.3716536,'10034865429
50.9220909,-1.3763121,'10034865537
50.9252936,-1.3732244,'10034865600
50.9240786,-1.3713484,'10034865711
50.9218068,-1.37532,'10034865821
50.9242737,-1.3758703,'10034865833
50.9258219,-1.3744694,'10034865961
50.9273311,-1.3775226,'10034865990
50.9274143,-1.3762693,'10034866001
50.9241255,-1.3700388,'10034866053
50.9284894,-1.377194,'10034866184
50.9335699,-1.3704232,'10034866185
50.9229169,-1.3760734,'10034866186
50.9276895,-1.3705739,'10034866237
50.9233949,-1.3746585,'10034866338
50.9233492,-1.374531,'10034866458
50.9291072,-1.3766877,'10034866625
50.9251389,-1.3795723,'10034866843
50.9253726,-1.3795549,'10034866844
50.9246099,-1.3714835,'10034866888
50.9216767,-1.3711958,'10034866964
50.9238668,-1.3754489,'10034866965
50.9234823,-1.3697393,'10034867482
50.9235185,-1.3698181,'10034867483
50.9235357,-1.3699048,'10034867484
50.9276326,-1.3733921,'10034868124
50.934387,-1.3752081,'10034868159
50.9274159,-1.3765681,'10034868317
50.9335349,-1.3689318,'10034868556
50.93411,-1.3748098,'10034868609
50.9240666,-1.3758161,'10034868732
50.928579,-1.373792,'10034868809
50.9283323,-1.3697114,'10034868854
50.9320468,-1.3731619,'10034868883
50.9326455,-1.3691122,'10034868929
50.9242341,-1.3718443,'10034868973
50.932494,-1.3710355,'10034869145
50.924635,-1.3761642,'10034869146
50.9263654,-1.3768667,'10034869147
50.9266783,-1.376521,'10034869734
50.9266783,-1.376521,'10034869735
50.9241974,-1.3754657,'10034869736
50.9256531,-1.3748416,'10034869815
50.9249576,-1.3742818,'10034869816
50.9250295,-1.3742808,'10034869817
50.9248972,-1.3697295,'10034869834
50.9278041,-1.3785265,'10034869889
50.9278041,-1.3785265,'10034869890
50.9242043,-1.3762817,'10034869905
50.9241694,-1.3763155,'10034869906
50.9229295,-1.3733985,'10034869910
50.9229295,-1.3733985,'10034869911
50.9229295,-1.3733985,'10034869912
50.9229295,-1.3733985,'10034869913
50.9229295,-1.3733985,'10034869914
50.9229295,-1.3733985,'10034869915
50.9229295,-1.3733985,'10034869916
50.9229295,-1.3733985,'10034869917
50.9217655,-1.37266,'10034869945
50.9217655,-1.37266,'10034869946
50.9217655,-1.37266,'10034869947
50.9217655,-1.37266,'10034869948
50.9217655,-1.37266,'10034869949
50.9217655,-1.37266,'10034869950
50.9217655,-1.37266,'10034869951
50.9217655,-1.37266,'10034869952
50.9217655,-1.37266,'10034869953
50.9217655,-1.37266,'10034869954
50.9217655,-1.37266,'10034869955
50.9217655,-1.37266,'10034869956
50.9217655,-1.37266,'10034869957
50.9217655,-1.37266,'10034869958
50.9217655,-1.37266,'10034869959
50.9217655,-1.37266,'10034869960
50.921631,-1.372733,'10034869961
50.921631,-1.372733,'10034869962
50.921631,-1.372733,'10034869963
50.921631,-1.372733,'10034869964
50.921631,-1.372733,'10034869965
50.921631,-1.372733,'10034869966
50.921631,-1.372733,'10034869967
50.9230316,-1.3790028,'10034869987
50.9238595,-1.375762,'10034869988
50.9240924,-1.378946,'10034870126
50.9319677,-1.3734902,'10034870285
50.9242817,-1.3754486,'10034870286
50.9243242,-1.3754489,'10034870287
50.9259728,-1.3740974,'10034870310
50.9296839,-1.3718845,'10034870311
50.9244095,-1.3743745,'10034870516
50.9230406,-1.3756592,'10034870658
50.9212541,-1.3778116,'10034870659
50.9227349,-1.3756633,'10034870660
50.9227349,-1.3756633,'10034870661
50.9227349,-1.3756633,'10034870662
50.9227349,-1.3756633,'10034870663
50.9227349,-1.3756633,'10034870664
50.9257772,-1.3728337,'10034870852
50.9257772,-1.3728337,'10034870853
50.9280665,-1.3721198,'10034870854
50.9280665,-1.3721198,'10034870855
50.9229844,-1.3735827,'10034870953
50.9229844,-1.3735827,'10034870954
50.9239947,-1.3697099,'10034871030
50.9275194,-1.3790995,'10034871104
50.9224986,-1.3735465,'10034871254
50.9224986,-1.3735465,'10034871255
50.9224986,-1.3735465,'10034871256
50.9224986,-1.3735465,'10034871257
50.9224986,-1.3735465,'10034871258
50.9211732,-1.3712026,'10034871274
50.9234844,-1.3796086,'10034871329
50.9236002,-1.3793936,'10034871330
50.9238978,-1.3795604,'10034871331
50.9249128,-1.3759898,'10034871362
50.9246973,-1.3760353,'10034871364
50.9270049,-1.3753783,'10034871546
50.9270049,-1.3753783,'10034871547
50.9270049,-1.3753783,'10034871548
50.9270049,-1.3753783,'10034871549
50.924498,-1.3757677,'10034871625
50.9299848,-1.370984,'10034871626
50.9283235,-1.374763,'10034871759
50.9241111,-1.3761227,'10034872072
50.9231584,-1.377493,'10090583438
50.9244492,-1.3767358,'10090583530
50.9292423,-1.3750495,'10090583890
50.9242318,-1.3797836,'10090583895
50.9223628,-1.3767068,'10090583937
50.9323239,-1.3695008,'10090583946
50.9217938,-1.3745804,'10090584009
50.9268542,-1.379151,'10090584190
50.9258131,-1.372819,'10090584285
50.9259728,-1.3740974,'10090584307
50.9259728,-1.3740974,'10090584427
50.9338748,-1.3736211,'10090584504
50.9323116,-1.3705541,'10090584762
50.9235061,-1.3802912,'10090584833
50.9267957,-1.3715963,'10090584993
50.9245985,-1.3727215,'10090585028
50.921689,-1.3768563,'10090585145
50.9215373,-1.3770593,'10090585157
50.9325657,-1.3704203,'10090585190
50.9215691,-1.3746118,'10090585345
50.9289885,-1.371339,'10090585449
50.9257137,-1.371056,'10090585453
50.9296572,-1.3702627,'10090585483
50.9316404,-1.37617,'10090585656
50.9212646,-1.3775416,'10090585760
50.9213296,-1.3774179,'10090585761
50.9220147,-1.3766488,'10090585762
50.9326092,-1.3709219,'10090585932
50.9242593,-1.3765815,'10090585937
50.9237143,-1.3756655,'10090585961
50.9270591,-1.375563,'10090585983
50.9272104,-1.3778173,'10090586030
50.9242426,-1.3799029,'10090586090
50.9239227,-1.3758181,'10090586251
50.9272432,-1.3762289,'10090586259
50.9240969,-1.3789483,'10090586303
50.9238608,-1.3760039,'10090586317
50.921163,-1.3776903,'10090586325
50.9308439,-1.3737333,'10090586436
50.9231701,-1.3799773,'10090586707
50.9247117,-1.3794272,'10090586718
50.9244328,-1.3756274,'10090586862
50.9329916,-1.3710502,'10090586943
50.9237597,-1.3756068,'10090587204
50.9343397,-1.3747818,'10090587294
50.9343216,-1.3747679,'10090587295
50.9343485,-1.374739,'10090587296
50.9343304,-1.374725,'10090587297
50.9343482,-1.3746963,'10090587298
50.934357,-1.3746535,'10090587299
50.9217642,-1.3768201,'10090587317
50.9290568,-1.375677,'10090587587
50.9305255,-1.3748342,'10090587588
50.9307291,-1.3739492,'10090587589
50.9307659,-1.3738758,'10090587590
50.9229827,-1.3749823,'10093015656
50.9317834,-1.3709881,'10093017211
50.9268629,-1.3764372,'10093017390
50.9267808,-1.3763889,'10093017393
50.9242407,-1.37665,'10093018229
50.9269948,-1.3753216,'10093018669
50.9266059,-1.3723811,'10093018733
50.9235431,-1.3803344,'10093018882
50.9237716,-1.3698575,'10093018895
50.9238207,-1.3698498,'10093018896
50.9218148,-1.3719349,'10093019053
50.9290729,-1.3737842,'10093019055
50.9248965,-1.3747664,'10093019663
50.9285718,-1.3759265,'10093019676
50.9252664,-1.3747163,'10093019682
50.9247797,-1.3747846,'10093019685
50.9252659,-1.3740212,'10093020016
50.9331655,-1.3717845,'10093564250
50.9319699,-1.3734926,'10093564379
50.9318953,-1.3734465,'10093564380
50.9249415,-1.3747658,'10093564518
50.9242897,-1.379899,'10093564808
50.9242905,-1.3797649,'10093564809
50.9230754,-1.3687583,'10093565100
50.925919,-1.3707827,'10093565113
50.924095,-1.3744216,'10093565126
50.9241443,-1.3768822,'10093565673
50.9241443,-1.3768822,'10093565674
50.9241443,-1.3768822,'10093565675
50.9241443,-1.3768822,'10093565676
50.9241443,-1.3768822,'10093565677
50.9241443,-1.3768822,'10093565678
50.9241443,-1.3768822,'10093565679
50.9241443,-1.3768822,'10093565681
50.9241443,-1.3768822,'10093565682
50.9241443,-1.3768822,'10093565683
50.9241443,-1.3768822,'10093565684
50.9241443,-1.3768822,'10093565685
50.9241443,-1.3768822,'10093565686
50.9241443,-1.3768822,'10093565687
50.9241443,-1.3768822,'10093565688
50.9241443,-1.3768822,'10093565689
50.9241444,-1.3768819,'10093565690
50.9241443,-1.3768822,'10093565691
50.9241443,-1.3768822,'10093565692
50.9241443,-1.3768822,'10093565693
50.9241443,-1.3768822,'10093565694
50.9241443,-1.3768822,'10093565695
50.9241443,-1.3768822,'10093565696
50.9241443,-1.3768822,'10093565697
50.9241443,-1.3768822,'10093565698
50.9241443,-1.3768822,'10093565699
50.9241443,-1.3768822,'10093565700
50.9241443,-1.3768822,'10093565701
50.9241443,-1.3768822,'10093565702
50.9241443,-1.3768822,'10093565703
50.9241443,-1.3768822,'10093565704
50.9241443,-1.3768822,'10093565705
50.9241443,-1.3768822,'10093565706
50.9241443,-1.3768822,'10093565713
50.9241443,-1.3768822,'10093565714
50.9241443,-1.3768822,'10093565715
50.9241443,-1.3768822,'10093565716
50.9241443,-1.3768822,'10093565717
50.9241443,-1.3768822,'10093565718
50.9241443,-1.3768822,'10093565719
50.9241443,-1.3768822,'10093565720
50.9241443,-1.3768822,'10093565721
50.9241443,-1.3768822,'10093565722
50.9241443,-1.3768822,'10093565723
50.9241443,-1.3768822,'10093565724
50.9241443,-1.3768822,'10093565725
50.9241443,-1.3768822,'10093565726
50.9241443,-1.3768822,'10093565727
50.9241443,-1.3768822,'10093565728
50.9241443,-1.3768822,'10093565729
50.9241443,-1.3768822,'10093565730
50.9231111,-1.3760437,'10093565956
50.9218498,-1.3791106,'10093567306
50.9236746,-1.3799434,'10093567315
50.9236746,-1.3799434,'10093567316
50.9236746,-1.3799434,'10093567317
50.9236746,-1.3799422,'10093567318
50.9236746,-1.3799422,'10093567319
50.923773,-1.3799068,'10093567320
50.9217874,-1.3744848,'10093567386
50.9217782,-1.3744178,'10093567387
50.921792,-1.3744741,'10093567388
50.9238165,-1.3803286,'10093567420
50.9217952,-1.374547,'10093567429
50.9287552,-1.3731066,'10093567598
50.9286435,-1.3740757,'10093567626
50.9267454,-1.3722657,'10093567664
50.9265817,-1.3719264,'10093567679
50.9264918,-1.3769789,'10093567682
50.9266081,-1.3718122,'10093567685
50.9258651,-1.3707834,'10093567768
50.9250679,-1.3747497,'10093567771
50.9210196,-1.3744197,'10093567867
50.9274631,-1.3719572,'10093568130
50.9282519,-1.3748065,'10093568162
50.9211988,-1.3699395,'10093568243
50.926628,-1.3772045,'10093568245
50.9211082,-1.3701712,'10093568273
50.9256531,-1.3748416,'10093568664
50.9238028,-1.3799088,'10093568836
50.9211855,-1.3715668,'10093568874
50.9284086,-1.377394,'10093569051
50.9284096,-1.3773926,'10093569056
50.9274418,-1.3746896,'10094531781
50.9247761,-1.3756073,'10094531915
50.923621,-1.3744847,'10094532746
50.9221128,-1.3769822,'10094532754
50.9220683,-1.3770017,'10094532755
50.9220268,-1.3770233,'10094532756
50.9219853,-1.3770498,'10094532757
50.9251037,-1.3746462,'10094533267
50.9220976,-1.3758017,'10094533412
50.9221159,-1.3758814,'10094533413
50.9221348,-1.3759553,'10094533414
50.9221702,-1.3760043,'10094533415
50.9221703,-1.3760043,'10094533417
50.9264334,-1.3724976,'10094533538
50.9251082,-1.3803706,'10094533539
50.9251364,-1.3803702,'10094533540
50.9247509,-1.3742988,'10094534093
50.9242985,-1.3803307,'10094534152
50.9242986,-1.380333,'10094534153
50.9242985,-1.3803307,'10094534154
50.9242989,-1.3803313,'10094534155
50.9242989,-1.3803313,'10094534156
50.9242985,-1.3803319,'10094534157
50.9242985,-1.3803319,'10094534158
50.9242989,-1.3803313,'10094534159
50.9242986,-1.3803324,'10094534160
50.9213879,-1.377338,'10094534161
50.9244306,-1.3766223,'10094534181
50.9210147,-1.3746958,'10094534266
50.9229577,-1.3687728,'10094534389
50.9236761,-1.3799422,'10094534920
50.9222628,-1.3747772,'10094535514
50.9222613,-1.3747724,'10094535515
50.9222613,-1.3747748,'10094535516
50.9222599,-1.3747796,'10094535517
50.9290847,-1.3743336,'10094535890
50.9267966,-1.376778,'10094536217
50.9236731,-1.3762198,'200001068887
50.9236731,-1.3762198,'200001068888
50.9236731,-1.3762198,'200001068889
50.9236731,-1.3762198,'200001068890
50.9236731,-1.3762198,'200001068891
50.9235742,-1.3762211,'200001068892
50.9234663,-1.3762368,'200001068893
50.9234663,-1.3762368,'200001068894
50.9234663,-1.3762368,'200001068895
50.9234663,-1.3762368,'200001068896
50.9234663,-1.3762368,'200001068897
50.9234663,-1.3762368,'200001068898
50.9236731,-1.3762198,'200001068899
50.923116,-1.3763126,'200001068900
50.923116,-1.3763126,'200001068901
50.923116,-1.3763126,'200001068902
50.923116,-1.3763126,'200001068903
50.923116,-1.3763126,'200001068904
50.923116,-1.3763126,'200001068905
50.923116,-1.3763126,'200001068906
50.923116,-1.3763126,'200001068907
50.923116,-1.3763126,'200001068908
50.923116,-1.3763126,'200001068909
50.923116,-1.3763126,'200001068910
50.923116,-1.3763126,'200001068911
50.9228012,-1.3762884,'200001068912
50.9228012,-1.3762884,'200001068913
50.9228012,-1.3762884,'200001068914
50.9228012,-1.3762884,'200001068915
50.9228012,-1.3762884,'200001068916
50.922605,-1.376604,'200001068917
50.922605,-1.376604,'200001068918
50.922605,-1.376604,'200001068919
50.922605,-1.376604,'200001068920
50.922605,-1.376604,'200001068921
50.9230923,-1.3769105,'200001068922
50.9230923,-1.3769105,'200001068923
50.9230923,-1.3769105,'200001068924
50.9230923,-1.3769105,'200001068925
50.9230923,-1.3769105,'200001068926
50.9230923,-1.3769105,'200001068927
50.9230923,-1.3769105,'200001068928
50.9230923,-1.3769105,'200001068929
50.9230923,-1.3769105,'200001068930
50.9230923,-1.3769105,'200001068931
50.9230923,-1.3769105,'200001068932
50.9230923,-1.3769105,'200001068933
50.9230923,-1.3769105,'200001068934
50.9230923,-1.3769105,'200001068935
50.9230923,-1.3769105,'200001068936
50.923157,-1.3772369,'200001068937
50.923157,-1.3772369,'200001068938
50.923256,-1.3772498,'200001068939
50.923301,-1.3772634,'200001068940
50.923409,-1.3772762,'200001068941
50.923409,-1.3772762,'200001068942
50.9234331,-1.3767352,'200001068943
50.9234331,-1.3767352,'200001068944
50.9234331,-1.3767352,'200001068945
50.9234331,-1.3767352,'200001068946
50.9234331,-1.3767352,'200001068947
50.9234331,-1.3767352,'200001068948
50.9234331,-1.3767352,'200001068949
50.9234331,-1.3767352,'200001068950
50.9234331,-1.3767352,'200001068951
50.9234331,-1.3767352,'200001068952
50.9234331,-1.3767352,'200001068953
50.9234331,-1.3767352,'200001068954
50.9234331,-1.3767352,'200001068955
50.9234331,-1.3767352,'200001068956
50.9234331,-1.3767352,'200001068957
50.9234331,-1.3767352,'200001068958
50.9234331,-1.3767352,'200001068959
50.9234331,-1.3767352,'200001068960
50.9234331,-1.3767352,'200001068961
50.923722,-1.3769448,'200001068962
50.923722,-1.3769448,'200001068963
50.923722,-1.3769448,'200001068964
50.923722,-1.3769448,'200001068965
50.923722,-1.3769448,'200001068966
50.923722,-1.3769448,'200001068967
50.923722,-1.3769448,'200001068968
50.923722,-1.3769448,'200001068969
50.923722,-1.3769448,'200001068970
50.923722,-1.3769448,'200001068971
50.923722,-1.3769448,'200001068972
50.923722,-1.3769448,'200001068973
50.923722,-1.3769448,'200001068974
50.923722,-1.3769448,'200001068975
50.923722,-1.3769448,'200001068976
50.923722,-1.3769448,'200001068977
50.923722,-1.3769448,'200001068978
50.9237412,-1.3771722,'200001068979
50.9237412,-1.3771722,'200001068980
50.9238046,-1.3772709,'200001068981
50.9238497,-1.3772845,'200001068982
50.9228012,-1.3762884,'200001068983
50.922605,-1.376604,'200001068984
50.922605,-1.376604,'200001068985
50.922605,-1.376604,'200001068986
50.923157,-1.3772369,'200001068987
50.923157,-1.3772369,'200001068988
50.923256,-1.3772498,'200001068989
50.923301,-1.3772634,'200001068990
50.923409,-1.3772762,'200001068991
50.923409,-1.3772762,'200001068992
50.9320468,-1.3731619,'200001519138
50.9320468,-1.3731619,'200001519139
50.9320468,-1.3731619,'200001519140
50.9320468,-1.3731619,'200001519141
50.9275704,-1.3752,'200001519143
50.9288922,-1.375168,'200001519146
50.9242043,-1.3763407,'200001519170
50.9271589,-1.3772687,'200001519173
50.9247509,-1.3742988,'200001669259
50.9247958,-1.3742982,'200001669260
50.9320737,-1.3731331,'200001669261
50.9241966,-1.374918,'200001731916
50.923972,-1.3749495,'200001731917
50.923972,-1.3749495,'200001731918
50.923972,-1.3749495,'200001731919
50.9266069,-1.3749568,'200001760003
50.9266069,-1.3749568,'200001760004
50.9266069,-1.3749568,'200001760005
50.9266069,-1.3749568,'200001760006
50.9266069,-1.3749568,'200001760007
50.9252483,-1.3748185,'200001816391
50.925312,-1.3799968,'200001867911
50.9252758,-1.3799546,'200001867912
50.9252395,-1.379884,'200001867913
50.9251941,-1.3798134,'200001867914
50.9320468,-1.3731619,'200001919492
50.9320468,-1.3731619,'200001919493
50.9245558,-1.3748136,'200002135668
50.9210854,-1.3783031,'200002268409
50.9265168,-1.3749296,'200002277448
50.9247332,-1.3760206,'200002318161
50.9262972,-1.3725421,'200002415399
50.9264318,-1.3724976,'200002416660
50.9266069,-1.3749568,'200002512341
50.9242414,-1.3798973,'200002900548
50.9268274,-1.370799,'200002900571
50.9278041,-1.3785265,'200002900572
50.9218434,-1.3721041,'200002900595
50.9285202,-1.3745612,'200002900665
50.9226746,-1.3711397,'200002900667
50.9226746,-1.3711397,'200002900668
50.9226746,-1.3711397,'200002900669
50.9226746,-1.3711397,'200002900670
50.9223102,-1.3719413,'200002900671
50.9223102,-1.3719413,'200002900672
50.9223102,-1.3719413,'200002900673
50.9223102,-1.3719413,'200002900674
50.9223102,-1.3719413,'200002900675
50.9223102,-1.3719413,'200002900676
50.9223102,-1.3719413,'200002900677
50.9223102,-1.3719413,'200002900678
50.9226746,-1.3711397,'200002966888
